id,host_since,neighbourhood,city,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating
9618248,2015-11-24,Ward 107,Cape Town,7441,-33.79947,18.48733,House,Private room,2,1.0,1.0,1.0,Real Bed,457,250.0,2,1125,0,94.57809342683942
9618869,2015-09-28,Ward 23,Cape Town,7441,-33.81429,18.47224,Apartment,Entire home/apt,4,1.0,2.0,0.0,Real Bed,1099,300.0,3,1125,23,95.0
9619913,2015-11-24,Ward 74,Cape Town,7806,-34.01886,18.38059,House,Entire home/apt,4,2.0,3.0,4.0,Real Bed,2198,700.0,5,21,2,90.0
9620739,2014-10-20,Ward 64,Cape Town,7945,-34.08917,18.47964,House,Entire home/apt,8,3.0,4.0,6.0,Real Bed,2007,800.0,6,1125,4,90.0
9620898,2014-03-12,Ward 23,Cape Town,7441,-33.80678,18.47557,Guest suite,Entire home/apt,4,1.0,2.0,3.0,Real Bed,803,250.0,5,1125,13,82.0
9621122,2015-11-24,Ward 59,Cape Town,7700,-33.97097,18.47511,House,Entire home/apt,10,5.0,5.0,6.0,Real Bed,4746,,10,1125,4,100.0
9623717,2015-11-24,Ward 77,Cape Town,7925,-33.93398,18.43626,Townhouse,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1501,,10,30,0,94.57809342683942
9624582,2011-08-03,Ward 77,Cape Town,8001,-33.9284,18.40037,Villa,Entire home/apt,4,2.0,2.0,2.0,Real Bed,6892,500.0,5,1125,2,100.0
9624762,2014-12-15,Ward 54,Cape Town,8060,-33.91712,18.38605,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,2976,255.0,4,28,6,92.0
9624862,2013-08-28,Ward 77,Cape Town,8001,-33.92748,18.40539,Villa,Entire home/apt,7,2.5,4.0,5.0,Real Bed,5304,800.0,6,25,1,100.0
9636440,2015-06-13,Ward 54,Cape Town,8060,-33.92083,18.38012,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1762,0.0,2,1125,167,98.0
9637228,2015-11-24,Ward 54,Cape Town,8005,-33.9166,18.38752,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,951,,1,7,4,95.0
9637247,2015-11-25,Ward 77,Cape Town,8001,-33.92661,18.40874,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,1498,,2,1125,2,90.0
9637659,2015-10-05,Ward 115,Cape Town,8001,-33.93225,18.40801,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,705,300.0,14,1125,0,94.57809342683942
9637699,2015-11-25,Ward 54,Cape Town,8005,-33.96518,18.3786,Guest suite,Private room,1,1.0,1.0,1.0,Real Bed,907,,2,1125,3,100.0
9638075,2010-02-04,Ward 86,Cape Town,7140,-34.1328,18.84451,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1004,,1,1125,0,94.57809342683942
9638097,2015-06-25,Ward 54,Cape Town,8060,-33.91358,18.394,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1004,,1,1125,1,80.0
9638187,2014-08-25,Ward 61,Cape Town,7995,-34.19482,18.43971,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,1707,0.0,1,1125,13,98.0
9638743,2015-11-25,Ward 61,Cape Town,7975,-34.13272,18.33989,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,2194,,5,30,5,100.0
9639056,2015-11-25,Ward 58,Cape Town,7708,-33.98284,18.48052,House,Private room,7,2.0,5.0,5.0,Real Bed,2198,450.0,20,90,0,94.57809342683942
9640145,2015-11-25,Ward 54,Cape Town,8005,-33.96375,18.37825,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2007,,2,1125,53,98.0
9641181,2012-03-17,Ward 64,Cape Town,7990,-34.12812,18.44815,House,Private room,2,1.0,1.0,1.0,Real Bed,745,250.0,1,1125,5,92.0
9642080,2015-11-25,Ward 115,Cape Town,8001,-33.9154,18.41672,House,Entire home/apt,4,2.0,2.0,3.0,Real Bed,1727,585.0,1,240,56,95.0
9642375,2015-08-28,Ward 115,Cape Town,8000,-33.92192,18.41893,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1498,450.0,4,1125,1,100.0
9643037,2013-04-07,Ward 77,Cape Town,8001,-33.93805,18.40459,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,646,450.0,7,60,6,100.0
9643704,2015-02-16,Ward 54,Cape Town,8005,-33.91323,18.39613,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,855,125.0,1,107,274,89.0
9644047,2015-11-25,Ward 84,Cape Town,7135,-34.09878,18.87355,House,Entire home/apt,10,5.5,5.0,6.0,Real Bed,4000,,1,1125,0,94.57809342683942
9644522,2015-11-24,Ward 4,Cape Town,7441,-33.85711,18.5039,Guest suite,Entire home/apt,4,1.0,1.0,3.0,Real Bed,697,,3,1125,2,60.0
9645644,2015-07-07,Ward 115,Cape Town,8051,-33.91413,18.41476,Cottage,Entire home/apt,2,1.5,1.0,1.0,Real Bed,1145,500.0,2,1125,60,91.0
9646070,2015-11-25,Ward 84,Cape Town,7130,-34.07821,18.86074,House,Entire home/apt,8,3.5,4.0,5.0,Real Bed,3996,1500.0,5,21,11,100.0
9647782,2015-11-25,Ward 61,Cape Town,7900,-34.20016,18.37597,Cottage,Entire home/apt,8,3.0,3.0,6.0,Real Bed,1948,250.0,2,14,21,100.0
9647857,2014-03-01,Ward 113,Cape Town,7441,-33.82323,18.51009,Guest suite,Entire home/apt,2,1.0,0.0,1.0,Real Bed,697,200.0,2,1125,2,80.0
9654264,2015-11-26,Ward 77,Cape Town,8001,-33.93669,18.41713,Apartment,Entire home/apt,4,1.0,2.0,4.0,Real Bed,1092,300.0,4,1125,0,94.57809342683942
9655879,2015-11-26,Ward 115,Cape Town,7915,-33.93103,18.44422,House,Private room,2,1.0,1.0,1.0,Real Bed,491,,1,1125,0,94.57809342683942
9656966,2015-11-26,Ward 54,Cape Town,8005,-33.91061,18.3964,House,Entire home/apt,4,2.5,2.0,2.0,Real Bed,1047,350.0,2,60,176,100.0
9658375,2015-11-26,Ward 55,Cape Town,7441,-33.89024,18.50823,Apartment,Entire home/apt,3,2.5,2.0,3.0,Real Bed,1794,450.0,1,1125,0,94.57809342683942
9660103,2011-06-12,Ward 70,Cape Town,7550,-33.85381,18.63758,House,Private room,2,1.0,1.0,1.0,Real Bed,373,350.0,5,1125,4,95.0
9660508,2012-11-22,Ward 54,Cape Town,8040,-33.94748,18.37777,House,Entire home/apt,4,4.0,4.0,4.0,Real Bed,9998,500.0,1,1125,6,100.0
9661584,2014-08-22,Ward 54,Cape Town,8060,-33.92034,18.39331,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1357,300.0,3,30,38,97.0
9662729,2015-11-26,Ward 58,Cape Town,7700,-33.97395,18.4833,House,Entire home/apt,8,3.5,4.0,5.0,Real Bed,2802,363.0,7,14,0,94.57809342683942
9663288,2014-10-14,Ward 115,Cape Town,8001,-33.91692,18.41786,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1603,350.0,4,1125,3,100.0
9669901,2013-06-06,Ward 54,Cape Town,8040,-33.94911,18.38656,Apartment,Private room,2,2.0,2.0,2.0,Real Bed,474,0.0,2,7,15,89.0
9670368,2013-07-15,Ward 115,Cape Town,7700,-33.93392,18.41749,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,899,150.0,2,1125,1,40.0
9670813,2015-10-10,Ward 4,,7441,-33.86524,18.48987,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,3831,1301.0,2,180,13,98.0
9672964,2015-04-14,Ward 59,Cape Town,7708,-33.99131,18.45905,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,366,100.0,2,1125,39,97.0
9673117,2014-06-16,Ward 57,Cape Town,7925,-33.93703,18.46832,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,646,119.0,7,1125,3,100.0
9674099,2015-11-27,Ward 103,Cape Town,7569,-33.82275,18.69188,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1106,,4,20,1,80.0
9674141,2015-11-27,Ward 54,Cape Town,8060,-33.91128,18.39202,Apartment,Entire home/apt,4,2.5,2.0,0.0,Real Bed,1498,0.0,6,1125,7,63.0
9676335,2015-11-27,Ward 62,Constantia,7848,-34.01639,18.42814,Villa,Private room,12,2.0,6.0,7.0,Real Bed,6997,1000.0,5,1125,1,100.0
9679820,2015-11-27,Ward 62,Cape Town,7806,-34.01541,18.44635,House,Entire home/apt,7,3.5,4.0,4.0,Real Bed,5008,350.0,7,1125,4,95.0
9684994,2015-11-27,Ward 73,Cape Town,7806,-34.03349,18.45494,House,Entire home/apt,6,2.0,3.0,4.0,Real Bed,1956,500.0,10,1125,0,94.57809342683942
9685425,2015-11-26,Ward 23,Cape Town,7441,-33.80703,18.47414,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,680,,3,1125,0,94.57809342683942
9685806,2013-11-04,Ward 83,Cape Town,7139,-34.11034,18.82337,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1724,1742.0,3,1125,18,99.0
9689862,2015-08-16,Ward 74,Cape Town,7806,-34.04085,18.35035,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,599,220.0,3,1125,3,80.0
9690415,2015-11-28,Ward 58,Cape Town,7708,-33.97992,18.48567,House,Private room,2,1.0,1.0,1.0,Real Bed,493,250.0,2,1125,5,100.0
9691535,2014-08-16,Ward 58,Cape Town,7700,-33.96357,18.48706,House,Entire home/apt,8,3.5,4.0,4.0,Real Bed,2993,200.0,5,14,2,100.0
9699019,2014-12-14,Ward 115,Cape Town,8051,-33.91064,18.41137,Condominium,Entire home/apt,3,1.0,0.0,2.0,Real Bed,1498,2000.0,2,1125,21,94.0
9699992,2015-11-29,Ward 74,Cape Town,7806,-34.04382,18.36552,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,750,0.0,2,1125,5,88.0
9702415,2015-05-27,Ward 69,Cape Town,7975,-34.138,18.35763,Villa,Entire home/apt,6,2.0,3.0,4.0,Real Bed,2212,,2,1125,7,94.0
9702970,2015-11-29,Ward 74,Cape Town,7806,-34.01547,18.3738,Cottage,Entire home/apt,2,1.0,1.0,1.0,Real Bed,731,250.0,2,1125,20,100.0
9702973,2015-09-11,Ward 58,Cape Town,7708,-33.98541,18.4706,House,Entire home/apt,6,2.5,3.0,4.0,Real Bed,2007,250.0,4,1125,10,91.0
9703111,2014-05-11,Ward 54,Cape Town,8060,-33.91282,18.39779,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,2007,650.0,3,1125,2,100.0
9703134,2014-05-07,Ward 74,Cape Town,7806,-34.0417,18.36268,Villa,Entire home/apt,4,2.0,2.0,2.0,Real Bed,3821,1720.0,3,1125,23,100.0
9703507,2015-11-29,Ward 62,Cape Town,7700,-33.98259,18.43853,House,Entire home/apt,7,3.0,4.0,5.0,Real Bed,3207,600.0,4,12,5,96.0
9704947,2015-11-29,Ward 77,Cape Town,8001,-33.93588,18.4189,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,748,200.0,3,40,2,90.0
9706673,2015-11-29,Ward 54,Cape Town,8060,-33.92129,18.39124,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1092,200.0,2,3000,24,100.0
9707130,2015-11-29,Ward 77,Cape Town,8001,-33.93998,18.40816,House,Entire home/apt,7,3.0,3.0,3.0,Real Bed,6502,1800.0,5,1125,1,100.0
9708277,2015-11-29,Ward 77,Cape Town,8001,-33.93862,18.39788,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,405,455.0,3,1125,86,96.0
9709972,2015-07-07,Ward 57,Cape Town,7700,-33.951,18.4849,Loft,Entire home/apt,2,1.0,1.0,1.0,Real Bed,749,300.0,2,1125,4,75.0
9712051,2015-07-07,Ward 77,Cape Town,8001,-33.93337,18.40623,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1163,450.0,2,1125,10,86.0
9717522,2015-11-30,Ward 77,Cape Town,8001,-33.93057,18.40211,House,Entire home/apt,4,2.5,2.0,2.0,Real Bed,2198,400.0,3,1125,19,97.0
9718472,2015-11-30,Ward 54,Cape Town,8005,-33.91768,18.39277,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1198,350.0,5,15,1,60.0
9718925,2012-12-04,Ward 54,Cape Town,8060,-33.91419,18.39204,House,Entire home/apt,8,3.0,3.0,5.0,Real Bed,2291,,5,1125,0,94.57809342683942
9719440,2015-11-19,Ward 54,Cape Town,8001,-33.91266,18.39465,House,Private room,2,1.0,1.0,1.0,Real Bed,995,100.0,1,50,23,98.0
9719476,2015-11-19,Ward 54,Cape Town,8001,-33.91276,18.39489,House,Entire home/apt,4,2.5,2.0,2.0,Real Bed,2995,500.0,3,1125,4,100.0
9720150,2015-11-30,Ward 77,Cape Town,8001,-33.93508,18.41729,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1092,250.0,2,1125,10,98.0
9720413,2015-10-22,Ward 64,Cape Town,7945,-34.09314,18.47783,Townhouse,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1797,350.0,7,15,4,100.0
9721048,2013-05-26,Ward 57,Cape Town,7700,-33.94782,18.47957,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,2203,300.0,10,21,3,100.0
9721665,2015-11-30,Ward 54,Cape Town,8005,-33.91714,18.38592,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,916,,2,14,147,97.0
9721942,2015-09-04,Ward 115,Cape Town,8051,-33.91027,18.40086,Townhouse,Entire home/apt,6,3.0,3.0,3.0,Real Bed,1396,450.0,3,1125,132,91.0
9722475,2015-02-05,Ward 115,Cape Town,8051,-33.90739,18.40244,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,1204,400.0,2,1125,26,98.0
9723174,2015-11-30,Ward 62,Cape Town,7801,-34.01528,18.46116,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1204,250.0,4,1125,4,100.0
9723518,2015-09-11,Ward 115,Cape Town,8051,-33.90832,18.41073,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1797,400.0,5,1125,9,96.0
9723877,2014-11-24,Ward 54,Cape Town,8005,-33.92855,18.37821,Villa,Entire home/apt,6,3.5,3.0,3.0,Real Bed,11999,0.0,10,30,0,94.57809342683942
9723997,2015-11-30,Ward 69,Cape Town,,-34.13197,18.3976,Villa,Entire home/apt,9,3.5,5.0,0.0,Real Bed,4006,,5,100,6,100.0
9724078,2012-06-01,Ward 115,Cape Town,8051,-33.91082,18.41489,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,705,450.0,3,1124,3,87.0
9724079,2012-10-16,Ward 115,Cape Town,8000,-33.92439,18.42132,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,544,0.0,3,1125,5,95.0
9724493,2015-07-21,Ward 71,Cape Town,7966,-34.06674,18.43243,House,Entire home/apt,6,2.0,3.0,4.0,Real Bed,2308,500.0,7,1125,1,100.0
9724494,2015-05-25,Ward 61,Cape Town,7975,-34.19855,18.44774,House,Entire home/apt,4,2.0,2.0,3.0,Real Bed,1393,450.0,3,1125,3,80.0
9725052,2015-11-30,Ward 59,Cape Town,7708,-33.97977,18.46491,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,652,,1,1125,0,94.57809342683942
9725980,2015-11-30,Ward 71,Cape Town,7490,-34.06339,18.4207,House,Entire home/apt,4,3.0,4.0,8.0,Real Bed,3506,,1,1125,0,94.57809342683942
9726375,2014-01-02,Ward 77,Cape Town,8001,-33.93936,18.41897,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,846,250.0,5,120,15,97.0
9726582,2012-08-06,Ward 74,Cape Town,7806,-34.03856,18.36389,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1004,,5,1125,0,94.57809342683942
9726759,2015-06-12,Ward 53,Cape Town,7700,-33.94126,18.49701,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,758,350.0,1,1125,0,94.57809342683942
9726895,2014-12-20,Ward 77,Cape Town,8001,-33.94063,18.41805,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,705,,1,1125,4,100.0
9728200,2015-11-30,Ward 55,Cape Town,7441,-33.8868,18.51786,Guest suite,Entire home/apt,2,1.0,0.0,1.0,Real Bed,401,,1,45,61,84.0
9728869,2015-11-30,Ward 115,Cape Town,8051,-33.90913,18.40172,Apartment,Entire home/apt,6,2.0,3.0,4.0,Real Bed,2198,500.0,10,1125,2,100.0
9730452,2015-03-27,Ward 115,Cape Town,8005,-33.90945,18.39801,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,442,200.0,4,90,31,97.0
9730556,2015-04-29,Ward 64,Cape Town,7950,-34.10303,18.47127,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,401,100.0,1,1125,51,92.0
9738985,2015-12-01,Ward 23,Cape Town,7441,-33.69378,18.4408,House,Entire home/apt,5,1.0,2.0,5.0,Real Bed,958,,2,1125,2,100.0
9739934,2014-02-23,Ward 54,Cape Town,8005,-33.96329,18.38024,Apartment,Entire home/apt,6,2.0,3.0,4.0,Real Bed,1145,300.0,1,1123,138,98.0
9740455,2015-10-27,Ward 74,Cape Town,7806,-34.04122,18.36266,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,2255,250.0,4,1125,2,70.0
9741030,2015-08-13,Ward 77,Cape Town,8001,-33.92753,18.40477,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,2044,225.0,3,1125,0,94.57809342683942
9741085,2015-12-01,Ward 77,Cape Town,8001,-33.93717,18.41854,House,Entire home/apt,5,1.0,2.0,3.0,Real Bed,1498,250.0,3,1125,0,94.57809342683942
9741608,2015-12-01,Ward 62,Cape Town,7708,-33.99796,18.44777,House,Entire home/apt,3,2.0,3.0,3.0,Real Bed,2854,,7,1125,0,94.57809342683942
9743482,2015-12-01,Ward 54,Cape Town,8060,-33.912,18.39151,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,529,350.0,180,365,33,94.0
9744182,2015-12-01,Ward 54,Cape Town,8005,-33.9595,18.37564,Apartment,Entire home/apt,6,2.0,3.0,4.0,Real Bed,3242,800.0,4,10,4,100.0
9744394,2014-03-02,Ward 77,Cape Town,8001,-33.94352,18.40929,House,Entire home/apt,7,2.5,4.0,5.0,Real Bed,9405,700.0,7,1125,8,95.0
9746284,2015-12-01,Ward 54,Cape Town,8005,-33.96538,18.38181,Guest suite,Entire home/apt,2,1.5,1.0,1.0,Real Bed,715,455.0,2,1125,88,93.0
9746451,2015-03-27,Ward 115,Cape Town,8005,-33.90841,18.39861,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,899,200.0,2,30,6,97.0
9748745,2015-11-30,Ward 115,Cape Town,8001,-33.92506,18.41572,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,170,,2,30,1,100.0
9750088,2015-10-10,Ward 54,Cape Town,8005,-33.91437,18.39565,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,3101,,14,19,1,100.0
9750115,2015-12-01,Ward 64,Cape Town,7990,-34.12563,18.45013,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,906,600.0,1,1125,75,96.0
9750706,2015-01-19,Ward 77,Cape Town,8001,-33.93395,18.42416,House,Private room,2,1.0,1.0,1.0,Real Bed,705,200.0,120,1125,3,100.0
9750771,2014-05-30,Ward 59,Cape Town,7708,-33.98919,18.4568,Cottage,Entire home/apt,2,1.5,1.0,0.0,Real Bed,846,,3,300,9,98.0
9752706,2014-12-19,Ward 74,Cape Town,7806,-34.01764,18.38269,House,Entire home/apt,4,2.5,3.0,3.0,Real Bed,2495,400.0,7,30,1,94.57809342683942
9754963,2015-11-18,Ward 1,Cape Town,7441,-33.83797,18.55003,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1004,,1,1125,0,94.57809342683942
9756743,2015-12-01,Ward 112,Cape Town,7550,-33.84458,18.64524,House,Private room,2,3.5,1.0,1.0,Real Bed,993,,2,1125,0,94.57809342683942
9760848,2015-10-27,Ward 74,Cape Town,7806,-34.01456,18.37733,House,Entire home/apt,9,3.0,3.0,4.0,Real Bed,3859,,5,1125,1,94.57809342683942
9761104,2015-12-02,Ward 62,Cape Town,7800,-33.99709,18.45483,House,Private room,2,1.0,1.0,2.0,Real Bed,489,,2,90,0,94.57809342683942
9761156,2011-07-03,Ward 115,Cape Town,8001,-33.91531,18.41792,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,3013,1503.0,3,1125,114,99.0
9761350,2015-12-02,Ward 62,Cape Town,7806,-34.01336,18.44614,House,Entire home/apt,10,3.5,3.0,5.0,Real Bed,1204,400.0,2,90,65,93.0
9762077,2015-09-16,Ward 23,Cape Town,7441,-33.80043,18.46178,Bungalow,Entire home/apt,5,2.0,2.0,2.0,Real Bed,1428,505.0,2,1125,6,100.0
9762859,2011-08-16,Ward 77,Cape Town,8001,-33.9258,18.40705,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1293,300.0,3,1125,0,94.57809342683942
9764231,2015-12-02,Ward 74,Cape Town,7806,-34.00795,18.34659,House,Entire home/apt,10,4.5,5.0,10.0,Real Bed,9004,500.0,3,1125,1,100.0
9765045,2015-11-30,Ward 54,Cape Town,8005,-33.92566,18.38085,House,Entire home/apt,6,2.5,3.0,6.0,Real Bed,7947,,7,1125,0,94.57809342683942
9765403,2015-04-09,Ward 115,Cape Town,8001,-33.91897,18.41883,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,3436,,2,1125,0,94.57809342683942
9766069,2015-12-02,Ward 23,Cape Town,7441,-33.79778,18.46111,Apartment,Entire home/apt,2,1.5,1.0,0.0,Real Bed,1097,0.0,2,1125,3,93.0
9766658,2015-12-02,Ward 23,Cape Town,7441,-33.7986,18.46057,Apartment,Entire home/apt,2,1.5,1.0,0.0,Real Bed,1097,250.0,2,1125,6,93.0
9767384,2015-05-29,Ward 69,Cape Town,7979,-34.09877,18.37084,Villa,Entire home/apt,10,3.0,4.0,5.0,Real Bed,2880,500.0,2,99,18,96.0
9768399,2015-03-26,Ward 115,Cape Town,7915,-33.92896,18.44831,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1498,,2,1125,0,94.57809342683942
9769276,2015-12-02,Ward 61,,7975,-34.15203,18.43014,House,Entire home/apt,4,2.5,2.0,2.0,Real Bed,2198,490.0,3,1125,6,100.0
9770680,2015-12-02,Ward 62,Cape Town,7806,-34.01088,18.40659,House,Entire home/apt,6,3.5,4.0,5.0,Real Bed,3797,,10,1125,0,94.57809342683942
9771581,2015-10-01,Ward 77,Cape Town,8001,-33.93668,18.43223,Apartment,Entire home/apt,3,2.0,2.0,2.0,Real Bed,3348,,1,1125,1,80.0
9772299,2013-12-02,Ward 74,Cape Town,7806,-34.02003,18.3511,Apartment,Entire home/apt,3,1.5,2.0,2.0,Real Bed,1004,200.0,2,1125,12,95.0
9774643,2015-12-02,Ward 77,Cape Town,8001,-33.93472,18.40775,House,Private room,1,1.0,1.0,1.0,Real Bed,388,150.0,2,1125,25,90.0
9774701,2015-12-02,Ward 23,Cape Town,7441,-33.80807,18.46726,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,2995,,1,1125,0,94.57809342683942
9779730,2015-12-03,Ward 61,Cape Town,7995,-34.19696,18.44268,Cottage,Entire home/apt,6,3.0,3.0,6.0,Real Bed,1968,500.0,2,1125,6,100.0
9780598,2015-12-03,Ward 54,Cape Town,8005,-33.91193,18.39285,Apartment,Entire home/apt,4,2.5,2.0,2.0,Real Bed,1752,,1,1125,0,94.57809342683942
9780948,2015-06-15,Ward 23,Cape Town,7441,-33.80605,18.4802,House,Private room,1,1.0,1.0,1.0,Real Bed,506,,1,1125,0,94.57809342683942
9782020,2015-12-03,Ward 84,Cape Town,7133,-34.12035,18.89929,House,Private room,2,1.0,1.0,1.0,Real Bed,306,100.0,1,30,4,90.0
9783085,2015-08-15,Ward 74,Cape Town,7806,-34.00913,18.34418,Apartment,Entire home/apt,4,1.0,2.0,0.0,Real Bed,1794,,3,1125,13,100.0
9784108,2015-08-15,Ward 74,Cape Town,7806,-34.00968,18.34332,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,2101,,3,1125,15,100.0
9784399,2015-07-13,Ward 62,Cape Town,7806,-34.02288,18.41566,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1202,,1,1125,10,98.0
9784525,2015-02-10,Ward 115,Cape Town,8001,-33.93377,18.41446,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,652,350.0,5,120,6,80.0
9784878,2015-12-02,Ward 77,Cape Town,8001,-33.94001,18.41656,Condominium,Entire home/apt,2,1.0,1.0,2.0,Real Bed,506,,2,90,82,99.0
9786135,2013-10-10,Ward 69,Cape Town,7979,-34.10362,18.36735,Villa,Entire home/apt,10,3.0,4.0,6.0,Real Bed,5068,765.0,2,1125,16,100.0
9786482,2015-12-03,Ward 77,Cape Town,8001,-33.93438,18.4106,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,2009,550.0,5,1125,10,92.0
9789780,2015-12-03,Ward 57,Cape Town,7925,-33.93904,18.47316,House,Entire home/apt,7,2.0,4.0,7.0,Real Bed,1854,500.0,7,27,1,100.0
9790511,2015-12-03,Ward 69,Cape Town,7975,-34.13963,18.38674,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,993,,3,1125,5,100.0
9792492,2015-06-30,Ward 77,Cape Town,8001,-33.93566,18.41561,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1293,300.0,2,1125,1,80.0
9797357,2015-12-02,Ward 102,Cape Town,7570,-33.84922,18.6993,House,Entire home/apt,6,1.0,3.0,3.0,Real Bed,2003,250.0,10,11,0,94.57809342683942
9798296,2015-02-23,Ward 74,Cape Town,7806,-34.01165,18.33428,House,Entire home/apt,8,3.5,4.0,5.0,Real Bed,22466,,14,21,0,94.57809342683942
9801412,2014-08-31,Ward 77,Cape Town,8001,-33.94377,18.41923,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,1306,,1,1125,4,100.0
9801542,2014-08-31,Ward 77,Cape Town,8001,-33.9433,18.41974,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,1498,100.0,1,1125,2,100.0
9801549,2013-07-27,Ward 115,Cape Town,8000,-33.92428,18.41821,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,617,200.0,2,1125,44,85.0
9801991,2014-08-29,Ward 107,Cape Town,7441,-33.81938,18.47936,Apartment,Entire home/apt,4,1.5,1.0,1.0,Real Bed,850,,1,1125,2,80.0
9802825,2015-12-04,Ward 23,Cape Town,7441,-33.81835,18.47436,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,898,200.0,3,1125,1,60.0
9803696,2015-12-04,Ward 77,Cape Town,8001,-33.93633,18.41311,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,2555,600.0,3,1125,3,93.0
9803900,2015-12-04,Ward 77,Cape Town,8001,-33.93503,18.40212,Apartment,Entire home/apt,5,1.5,2.0,3.0,Real Bed,1392,,7,14,0,94.57809342683942
9805789,2015-12-04,Ward 54,Cape Town,8001,-33.91454,18.39688,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1938,300.0,5,1125,1,80.0
9807638,2015-12-04,Ward 61,Cape Town,7975,-34.19934,18.44772,House,Entire home/apt,6,2.5,3.0,4.0,Real Bed,1033,540.0,5,1125,10,100.0
